Time,coal,firewood,heavy_fuel_oil,light_fuel_oil,milled_peat,natural_gas,oil_shale,peat_briquette,pellets,shale_oil,sod_peat,wood_chips,wood_waste_industrial
01-Apr-2012,0.000106084825856506,0.000345615290119755,0,0.00124716321575434,0.0126004679208281,0.11459174655439,0.757406760172363,0,0.000221540610636195,0.0132542067070233,0.00596992755425063,0.0709940664679769,0.0232624206808015
01-May-2012,0.000115215644270752,3.40578795967502e-05,4.66902106823008e-05,0.00116001205481689,0.0136352520154169,0.0576846466430479,0.827565981899365,0,0.000195651199444377,0.00870943478843421,0.000894811235796686,0.0705543777053015,0.0194038687238271
01-Jun-2012,0,0,1.88377846034288e-05,0.00096529588044361,0.0116097453951574,0.0458494807589603,0.84707982005136,0,0.000107544068818082,0.00824841920762374,0.000675805522648008,0.0685683644524632,0.0168766868779226
01-Jul-2012,0,0,4.63616383783211e-06,0.00110354538635443,0.00606864620175531,0.0475834174752861,0.890487478672926,0,9.01860726662863e-05,0.00769385228183277,0.00054755170819053,0.0428515318467724,0.00356915419037881
01-Aug-2012,0,0,3.55198643162389e-06,0.000810250516831697,0.00838512665588394,0.0233272909508427,0.908004408492294,0,6.45896040178374e-05,0.00530213497004156,0.000401029871074909,0.0443148301229797,0.00938678682960188
01-Sep-2012,0,2.40068395576151e-05,2.64549054335561e-05,0.00069550830095235,0.00744517564461828,0.0363453548052477,0.89260171797855,0,0.000119864976644577,0.00751113428588404,0.000706526477629013,0.0475112803425332,0.00701297544294918
01-Oct-2012,8.06289896089682e-05,0.000348473291219663,0,0.00101898949579503,0.00528836764689096,0.063360600876361,0.856400447375151,0,0.000385507356567879,0.0105722649364951,0.00149960167165873,0.0522706685660559,0.00877444979419597
01-Nov-2012,7.12260010311842e-05,0.000383912492393368,3.74448811000907e-05,0.00122416196279708,0.010050659400087,0.0997889935929216,0.813404502390822,0,0.000269193299450901,0.0134147683738131,0.00166604105616044,0.0512813235453967,0.00840777300402635
01-Dec-2012,0.000141834284934385,0.000344257217050075,0,0.000900226684431257,0.0099045378115054,0.141453464259942,0.775546122169487,0,0.000296846892671098,0.0167897855834799,0.00148398501218518,0.0450983379224277,0.00804060216188597
01-Jan-2013,0.000133173319829129,0.000376439187634304,0.000107934827764738,0.00136243921668298,0.00949190030093155,0.127173808071908,0.791961638644148,0,0.000331956955585806,0.0138495431923858,0.00222617412909747,0.0470594140452279,0.00592557810880468
01-Feb-2013,0.000108781062002057,0.000352806946102154,3.52661184877635e-05,0.00145885391487919,0.0113651578844487,0.105330596896682,0.81203210402307,0,0.000265002004021139,0.0122434164996089,0.00242617533750232,0.0479581421486486,0.00642369716454725
01-Mar-2013,0.000142614970998569,0.000435071289561708,6.23391283161557e-05,0.00144836383966551,0.0103704125098751,0.119367619373183,0.790495522953449,0,0.000341611703365998,0.0150389851772983,0.00281737581004716,0.0526896153590752,0.00679046788516453
01-Apr-2013,0.000134389158987364,0.000419361300698551,1.05406689476301e-05,0.000604017039496537,0.00898560563102043,0.0840342682985934,0.827346326599771,0,0.000158984053198501,0.0112321315864808,0.00242207266840656,0.0570395277218142,0.00761277527258493
01-May-2013,0,4.07654082385378e-05,0.000130767917990858,0.000295999345362123,0.00894533794472438,0.0319122250145597,0.904470406689139,0,9.71484129218087e-05,0.00524218990324183,0.000715873906839022,0.0402437080735803,0.00790557738340215
01-Jun-2013,0,0,0.000151910084732845,0.000201742561182712,0.00972364069348514,0.0254045054139793,0.915973530476799,0,4.94158331507531e-05,0.0049505072331796,0.000645952143691786,0.0335165310689745,0.00938226449082488
01-Jul-2013,0,0,0.000143516484888578,0.000121656721786529,0.0109467249195789,0.027696063538166,0.920423358800934,0,3.42359773876312e-05,0.00801816659823438,0.000485281248462699,0.0284583358133058,0.00367265989725582
01-Aug-2013,0,0,5.74826268349241e-05,0.000264559710541245,0.00789815834798261,0.0184069565586024,0.92485185333317,0,3.43179861701039e-05,0.00714646828179054,0.00021726313303279,0.0361686340419535,0.00495430597992171
01-Sep-2013,0,0.000134117740005663,2.57770756752134e-05,0.000166885725321399,0.00598736704635626,0.0234425510915186,0.921145001542729,0,0.000103557157252412,0.00583583855890604,0.000390407276737654,0.0364346460863777,0.00633385069911998
01-Oct-2013,9.99127488345214e-05,0.000320365394650046,3.59900761930803e-05,0.0002181338822001,0.00355964533862919,0.053221683005067,0.877792101755154,0,0.000328491512185183,0.00797889693532027,0.00109935358361425,0.0468021695223787,0.00854325624577333
01-Nov-2013,0.0105023957549704,0.000334950269907969,6.6689633921054e-05,0.000387499650377106,0.00389638182735768,0.0755616475944619,0.837634583474207,0,0.000242281539787818,0.00760481260027368,0.00147472769176171,0.0530235374321571,0.0092704925308168
01-Dec-2013,0.00230352272398588,0.000373020704731553,0.000208771858599619,0.000475215219122156,0.00683775939066964,0.106108752613822,0.790814255149557,0,0.000555771426856827,0.0111615810632547,0.00251008954582759,0.0683833831923929,0.0102678771111799
01-Jan-2014,0.000122902264543069,0.00145766157488317,5.38434070905772e-05,0.00130536777488748,0.00949247212512751,0.13213236390663,0.769969393934083,0,0.000611363760360546,0.0138344205455705,0.00224958960273844,0.0556304188751605,0.0131402022289258
01-Feb-2014,0.000135254799793547,0.00218693922091992,3.1320523915326e-05,0.000790391340705988,0.00783288905481807,0.0991319513680397,0.803533611737887,0,0.00061059439284679,0.00929714692138487,0.00228558017243295,0.0608303787366416,0.0133339417306148
01-Mar-2014,7.82109124964095e-05,0.00137305962576888,2.66899718366355e-05,0.00034559197985733,0.00833098091993667,0.0940128032724402,0.808193012023606,0,0.000475456618943049,0.00881555827241469,0.00206710346244092,0.0614855287769417,0.0147960041633169
01-Apr-2014,5.16504276939415e-05,0.00101086400100829,8.75292988376435e-05,0.00022646289063315,0.0103071760748918,0.063083840587362,0.840648908936593,0,0.000362102063653457,0.00679524992676356,0.00160338793785751,0.0595059124630823,0.0163169153916237
01-May-2014,1.06511224231834e-05,0.00204394352131701,3.4530251726772e-06,0.000289195153019144,0.00284903781436384,0.0441353652110799,0.894968249313283,0,0.000151864390678938,0.00438206932603937,0.000659270119535623,0.0377370985376359,0.0127698024654517
01-Jun-2014,0,0,1.01576849190747e-05,0.00034327247641941,0.00497735825921403,0.0214363200624528,0.919171477227485,0,0.000111683998363956,0.00362940146448043,0.000439256703067649,0.0407506778464876,0.00913039427710978
