NUTS3,CODE,Cluster
EE008,50113,73EE
EE008,50114,73EE
EE008,50115,73EE
EE008,50303,73EE
EE008,50304,73EE
EE008,50403,73EE
EE008,50404,73EE
EE008,50405,73EE
EE008,50406,73EE
EE008,50407,73EE
EE008,50408,73EE
EE008,50409,73EE
EE008,50410,73EE
EE008,50411,73EE
EE008,50412,73EE
EE008,50413,73EE
EE008,50414,73EE
EE008,50415,73EE
EE008,50416,73EE
EE008,50417,73EE
EE008,50501,73EE
EE008,50601,73EE
EE008,50603,73EE
EE008,50604,73EE
EE008,50605,73EE
EE008,50606,73EE
EE008,50607,73EE
EE008,50703,73EE
EE008,50704,73EE
EE008,50705,73EE
EE008,50706,73EE
EE008,50707,73EE
EE008,50708,73EE
EE008,51001,73EE
EE008,51003,73EE
EE008,51004,73EE
EE008,51005,73EE
EE008,51006,73EE
EE008,51007,73EE
EE008,51008,73EE
EE008,51009,73EE
EE008,51010,73EE
EE008,51011,73EE
EE008,51017,73EE
EE008,60103,73EE
EE008,60104,73EE
EE008,60201,73EE
EE008,60202,73EE
EE008,60203,73EE
EE008,60204,73EE
EE008,60205,73EE
EE008,60206,73EE
EE008,60207,73EE
EE008,60208,73EE
EE008,60209,73EE
EE008,60210,73EE
EE008,60211,73EE
EE008,60212,73EE
EE008,60213,73EE
EE008,60214,73EE
EE008,60215,73EE
EE008,60216,73EE
EE008,60217,73EE
EE008,60218,73EE
EE008,60220,73EE
EE008,60221,73EE
EE008,60222,73EE
EE008,60223,73EE
EE008,60224,73EE
EE008,60225,73EE
EE008,60226,73EE
EE008,60227,73EE
EE008,60228,73EE
EE008,60229,73EE
EE008,60230,73EE
EE008,60231,73EE
EE008,60232,73EE
EE008,60302,73EE
EE008,60303,73EE
EE008,60304,73EE
EE008,60305,73EE
EE008,60306,73EE
EE008,60403,73EE
EE008,60404,73EE
EE008,60405,73EE
EE008,60406,73EE
EE008,60407,73EE
EE008,60408,73EE
EE008,60409,73EE
EE008,60410,73EE
EE008,60411,73EE
EE008,60412,73EE
EE008,60413,73EE
EE008,60414,73EE
EE008,60415,73EE
EE008,60416,73EE
EE008,60417,73EE
EE008,60418,73EE
EE008,60419,73EE
EE008,60420,73EE
EE008,60421,73EE
EE008,60422,73EE
EE008,60423,73EE
EE008,60424,73EE
EE008,60425,73EE
EE008,60426,73EE
EE008,60427,73EE
EE008,60428,73EE
EE008,60429,73EE
EE008,60431,73EE
EE008,60432,73EE
EE008,60502,73EE
EE008,60503,73EE
EE008,60504,73EE
EE008,60505,73EE
EE008,60506,73EE
EE008,60507,73EE
EE008,60508,73EE
EE008,60509,73EE
EE008,60510,73EE
EE008,60511,73EE
EE008,60512,73EE
EE008,60513,73EE
EE008,60514,73EE
EE008,60515,73EE
EE008,60516,73EE
EE008,60517,73EE
EE008,60518,73EE
EE008,60519,73EE
EE008,60520,73EE
EE008,60521,73EE
EE008,60522,73EE
EE008,60523,73EE
EE008,60524,73EE
EE008,60525,73EE
EE008,60526,73EE
EE008,60527,73EE
EE008,60528,73EE
EE008,60529,73EE
EE008,60530,73EE
EE008,60531,73EE
EE008,60532,73EE
EE008,60533,73EE
EE008,60534,73EE
EE008,60535,73EE
EE008,60536,73EE
EE008,60537,73EE
EE008,60538,73EE
EE008,60539,73EE
EE008,60540,73EE
EE008,60541,73EE
EE008,60542,73EE
EE008,60543,73EE
EE008,60545,73EE
EE008,60546,73EE
EE008,60547,73EE
EE008,60548,73EE
EE008,60549,73EE
EE008,60602,73EE
EE008,60603,73EE
EE008,60604,73EE
EE008,60605,73EE
EE008,60606,73EE
EE008,60608,73EE
EE008,61001,73EE
EE008,61002,73EE
EE008,61003,73EE
EE008,61004,73EE
EE008,61005,73EE
EE008,61006,73EE
EE008,61007,73EE
EE008,61008,73EE
EE008,61009,73EE
EE008,61010,73EE
EE008,61011,73EE
EE008,61012,73EE
EE008,61013,73EE
EE008,61014,73EE
EE008,61015,73EE
EE008,61016,73EE
EE008,61017,73EE
EE008,61102,73EE
EE008,61103,73EE
EE008,61104,73EE
EE008,61105,73EE
EE008,61106,73EE
EE008,61107,73EE
EE008,61108,73EE
EE008,61109,73EE
EE008,61110,73EE
EE008,61111,73EE
EE008,61112,73EE
EE008,61113,73EE
EE008,61114,73EE
EE008,61115,73EE
EE008,61116,73EE
EE008,61117,73EE
EE008,61118,73EE
EE008,61119,73EE
EE008,61120,73EE
EE008,61202,73EE
EE008,61203,73EE
EE008,61204,73EE
EE008,61205,73EE
EE008,61206,73EE
EE008,61207,73EE
EE008,61208,73EE
EE008,61209,73EE
EE008,61210,73EE
EE008,61211,73EE
EE008,61212,73EE
EE008,61213,73EE
EE008,61214,73EE
EE008,61215,73EE
EE008,61216,73EE
EE008,61217,73EE
EE008,61301,73EE
EE008,61302,73EE
EE008,61303,73EE
EE008,61304,73EE
EE008,61305,73EE
EE008,61306,73EE
EE008,61307,73EE
EE008,61308,73EE
EE008,61309,73EE
EE008,61311,73EE
EE008,61312,73EE
EE008,61313,73EE
EE008,61314,73EE
EE008,61315,73EE
EE008,61316,73EE
EE008,61317,73EE
EE008,61318,73EE
EE008,61319,73EE
EE008,61401,73EE
EE008,61402,73EE
EE008,61403,73EE
EE008,61404,73EE
EE008,61405,73EE
EE008,61406,73EE
EE008,61407,73EE
EE008,61408,73EE
EE008,61409,73EE
EE008,61410,73EE
EE008,61411,73EE
EE008,61412,73EE
EE008,61501,73EE
EE008,61503,73EE
EE008,61504,73EE
EE008,61505,73EE
EE008,61506,73EE
EE008,61507,73EE
EE008,61508,73EE
EE008,61509,73EE
EE008,61601,73EE
EE008,61602,73EE
EE008,61603,73EE
EE008,61604,73EE
EE008,61605,73EE
EE008,61606,73EE
EE008,61607,73EE
EE008,61608,73EE
EE008,61609,73EE
EE008,61610,73EE
EE008,61611,73EE
EE008,61612,73EE
EE008,61613,73EE
EE008,61614,73EE
EE008,61615,73EE
EE008,61616,73EE
EE008,61617,73EE
EE008,61618,73EE
EE008,61619,73EE
EE008,61620,73EE
EE008,61621,73EE
EE008,61622,73EE
EE008,61702,73EE
EE008,61703,73EE
EE008,61704,73EE
EE008,61705,73EE
EE008,61706,73EE
EE008,61707,73EE
EE008,61708,73EE
EE008,61709,73EE
EE008,61710,73EE
EE008,61711,73EE
EE008,61712,73EE
EE008,61713,73EE
EE008,61714,73EE
EE008,61715,73EE
EE008,62004,73EE
EE008,62005,73EE
EE008,62006,73EE
EE008,62007,73EE
EE008,62008,73EE
EE008,62009,73EE
EE008,62010,73EE
EE008,62011,73EE
EE008,62012,73EE
EE008,62013,73EE
EE008,62014,73EE
EE008,62015,73EE
EE008,62016,73EE
EE008,62017,73EE
EE008,62018,73EE
EE008,62019,73EE
EE008,62020,73EE
EE008,62021,73EE
EE008,62022,73EE
EE008,62023,73EE
EE008,62024,73EE
EE008,62025,73EE
EE008,62026,73EE
EE008,62027,73EE
EE008,62028,73EE
EE008,62029,73EE
EE008,62030,73EE
EE008,62031,73EE
EE008,62032,73EE
EE008,62033,73EE
EE008,62034,73EE
EE008,62103,73EE
EE008,62104,73EE
EE008,62105,73EE
EE008,62106,73EE
EE008,62107,73EE
EE008,62108,73EE
EE008,62109,73EE
EE008,62110,73EE
EE008,62111,73EE
EE008,62112,73EE
EE008,62113,73EE
EE008,62114,73EE
EE008,62115,73EE
EE008,62116,73EE
EE008,62117,73EE
EE008,62118,73EE
EE008,62119,73EE
EE008,62120,73EE
EE008,62121,73EE
EE008,62122,73EE
EE008,62202,73EE
EE008,62203,73EE
EE008,62204,73EE
EE008,62205,73EE
EE008,62206,73EE
EE008,62207,73EE
EE008,62208,73EE
EE008,62209,73EE
EE008,62210,73EE
EE008,62211,73EE
EE008,62212,73EE
EE008,62213,73EE
EE008,62214,73EE
EE008,62215,73EE
EE008,62216,73EE
EE008,62217,73EE
EE008,62218,73EE
EE008,62219,73EE
EE008,62220,73EE
EE008,62221,73EE
EE008,62222,73EE
EE008,62303,73EE
EE008,62304,73EE
EE008,62305,73EE
EE008,62306,73EE
EE008,62307,73EE
EE008,62308,73EE
EE008,62309,73EE
EE008,62310,73EE
EE008,62311,73EE
EE008,62312,73EE
EE008,62313,73EE
EE008,62314,73EE
EE008,62315,73EE
EE008,62316,73EE
EE008,62317,73EE
EE008,62318,73EE
EE008,62401,73EE
EE008,62402,73EE
EE008,62404,73EE
EE008,62405,73EE
EE008,62406,73EE
EE008,62407,73EE
EE008,62408,73EE
EE008,62409,73EE
EE008,62410,73EE
EE008,62411,73EE
EE008,62412,73EE
EE008,62413,73EE
EE008,62414,73EE
EE008,62502,73EE
EE008,62503,73EE
EE008,62504,73EE
EE008,62505,73EE
EE008,62506,73EE
EE008,62507,73EE
EE008,62508,73EE
EE008,62509,73EE
EE008,62510,73EE
EE008,62511,73EE
EE008,62512,73EE
EE008,62601,73EE
EE008,62602,73EE
EE008,62603,73EE
EE008,63002,73EE
EE008,63003,73EE
EE008,63004,73EE
EE008,63005,73EE
EE008,63006,73EE
EE008,63007,73EE
EE008,63008,73EE
EE008,63009,73EE
EE008,63010,73EE
EE008,63011,73EE
EE008,63012,73EE
EE008,63101,73EE
EE008,63102,73EE
EE008,63103,73EE
EE008,63105,73EE
EE008,63106,73EE
EE008,63107,73EE
EE008,63108,73EE
EE008,63109,73EE
EE008,63110,73EE
EE008,63111,73EE
EE008,63112,73EE
EE008,63113,73EE
EE008,63114,73EE
EE008,63115,73EE
EE008,63116,73EE
EE008,63117,73EE
EE008,63118,73EE
EE008,63119,73EE
EE008,63120,73EE
EE008,63121,73EE
EE008,63122,73EE
EE008,63123,73EE
EE008,63124,73EE
EE008,63202,73EE
EE008,63203,73EE
EE008,63204,73EE
EE008,63205,73EE
EE008,63206,73EE
EE008,63207,73EE
EE008,63208,73EE
EE008,63209,73EE
EE008,63210,73EE
EE008,63211,73EE
EE008,63212,73EE
EE008,63213,73EE
EE008,63214,73EE
EE008,63215,73EE
EE008,63216,73EE
