NUTS3,CODE,Cluster
DK011,1654,72DK
DK011,1655,72DK
DK011,1656,72DK
DK011,1657,72DK
DK011,1658,72DK
DK011,1659,72DK
DK011,1660,72DK
DK011,1661,72DK
DK011,1662,72DK
DK011,1663,72DK
DK011,1664,72DK
DK011,1665,72DK
DK011,1666,72DK
DK011,1667,72DK
DK011,1668,72DK
DK011,1669,72DK
DK011,1670,72DK
DK011,1671,72DK
DK011,1672,72DK
DK011,1673,72DK
DK011,1674,72DK
DK011,1675,72DK
DK011,1676,72DK
DK011,1677,72DK
DK011,1699,72DK
DK011,1700,72DK
DK011,1701,72DK
DK011,1702,72DK
DK011,1703,72DK
DK011,1704,72DK
DK011,1705,72DK
DK011,1706,72DK
DK011,1707,72DK
DK011,1708,72DK
DK011,1709,72DK
DK011,1710,72DK
DK011,1711,72DK
DK011,1712,72DK
DK011,1714,72DK
DK011,1715,72DK
DK011,1716,72DK
DK011,1717,72DK
DK011,1718,72DK
DK011,1719,72DK
DK011,1720,72DK
DK011,1721,72DK
DK011,1722,72DK
DK011,1723,72DK
DK011,1724,72DK
DK011,1725,72DK
DK011,1726,72DK
DK011,1727,72DK
DK011,1728,72DK
DK011,1729,72DK
DK011,1730,72DK
DK011,1731,72DK
DK011,1732,72DK
DK011,1733,72DK
DK011,1734,72DK
DK011,1735,72DK
DK011,1736,72DK
DK011,1737,72DK
DK011,1738,72DK
DK011,1739,72DK
DK011,1749,72DK
DK011,1750,72DK
DK011,1751,72DK
DK011,1752,72DK
DK011,1753,72DK
DK011,1754,72DK
DK011,1755,72DK
DK011,1756,72DK
DK011,1757,72DK
DK011,1758,72DK
DK011,1759,72DK
DK011,1760,72DK
DK011,1761,72DK
DK011,1762,72DK
DK011,1763,72DK
DK011,1764,72DK
DK011,1765,72DK
DK011,1766,72DK
DK011,1770,72DK
DK011,1771,72DK
DK011,1772,72DK
DK011,1773,72DK
DK011,1774,72DK
DK011,1775,72DK
DK011,1777,72DK
DK011,1799,72DK
DK011,1800,72DK
DK011,1801,72DK
DK011,1802,72DK
DK011,1803,72DK
DK011,1804,72DK
DK011,1805,72DK
DK011,1806,72DK
DK011,1807,72DK
DK011,1808,72DK
DK011,1809,72DK
DK011,1810,72DK
DK011,1811,72DK
DK011,1812,72DK
DK011,1813,72DK
DK011,1814,72DK
DK011,1815,72DK
DK011,1816,72DK
DK011,1817,72DK
DK011,1818,72DK
DK011,1819,72DK
DK011,1820,72DK
DK011,1822,72DK
DK011,1823,72DK
DK011,1824,72DK
DK011,1825,72DK
DK011,1826,72DK
DK011,1827,72DK
DK011,1828,72DK
DK011,1829,72DK
DK011,1850,72DK
DK011,1851,72DK
DK011,1852,72DK
DK011,1853,72DK
DK011,1854,72DK
DK011,1855,72DK
DK011,1856,72DK
DK011,1857,72DK
DK011,1860,72DK
DK011,1861,72DK
DK011,1862,72DK
DK011,1863,72DK
DK011,1864,72DK
DK011,1865,72DK
DK011,1866,72DK
DK011,1867,72DK
DK011,1868,72DK
DK011,1870,72DK
DK011,1871,72DK
DK011,1872,72DK
DK011,1873,72DK
DK011,1874,72DK
DK011,1875,72DK
DK011,1876,72DK
DK011,1877,72DK
DK011,1878,72DK
DK011,1879,72DK
DK011,1900,72DK
DK011,1901,72DK
DK011,1902,72DK
DK011,1903,72DK
DK011,1904,72DK
DK011,1905,72DK
DK011,1906,72DK
DK011,1908,72DK
DK011,1909,72DK
DK011,1910,72DK
DK011,1911,72DK
DK011,1912,72DK
DK011,1913,72DK
DK011,1914,72DK
DK011,1915,72DK
DK011,1916,72DK
DK011,1917,72DK
DK011,1920,72DK
DK011,1921,72DK
DK011,1922,72DK
DK011,1923,72DK
DK011,1924,72DK
DK011,1925,72DK
DK011,1926,72DK
DK011,1927,72DK
DK011,1928,72DK
DK011,1950,72DK
DK011,1951,72DK
DK011,1952,72DK
DK011,1953,72DK
DK011,1954,72DK
DK011,1955,72DK
DK011,1956,72DK
DK011,1957,72DK
DK011,1958,72DK
DK011,1959,72DK
DK011,1960,72DK
DK011,1961,72DK
DK011,1962,72DK
DK011,1963,72DK
DK011,1964,72DK
DK011,1965,72DK
DK011,1966,72DK
DK011,1967,72DK
DK011,1970,72DK
DK011,1971,72DK
DK011,1972,72DK
DK011,1973,72DK
DK011,1974,72DK
DK011,2000,72DK
DK011,2100,72DK
DK011,2200,72DK
DK011,2300,72DK
DK011,2400,72DK
DK011,2450,72DK
DK011,2500,72DK
DK011,2700,72DK
DK011,2720,72DK
DK011,2770,72DK
DK011,2791,72DK
DK031,5000,38DK
DK031,5200,38DK
DK031,5210,38DK
DK031,5220,38DK
DK031,5230,38DK
DK031,5240,38DK
DK031,5250,38DK
DK031,5260,38DK
DK031,5270,38DK
DK031,5290,38DK
DK031,5300,38DK
DK031,5320,38DK
DK031,5330,38DK
DK031,5350,38DK
DK031,5370,38DK
DK031,5380,38DK
DK031,5400,38DK
DK031,5450,38DK
DK031,5462,38DK
DK031,5463,38DK
DK031,5464,38DK
DK031,5466,38DK
DK031,5471,38DK
DK031,5474,38DK
DK031,5485,38DK
DK031,5491,38DK
DK031,5492,38DK
DK031,5500,38DK
DK031,5540,38DK
DK031,5550,38DK
DK031,5560,38DK
DK031,5580,38DK
DK031,5591,38DK
DK031,5592,38DK
DK031,5600,38DK
DK031,5601,38DK
DK031,5603,38DK
DK031,5610,38DK
DK031,5620,38DK
DK031,5631,38DK
DK031,5642,38DK
DK031,5672,38DK
DK031,5683,38DK
DK031,5690,38DK
DK031,5750,38DK
DK031,5762,38DK
DK031,5771,38DK
DK031,5772,38DK
DK031,5792,38DK
DK031,5800,38DK
DK031,5853,38DK
DK031,5854,38DK
DK031,5856,38DK
DK031,5863,38DK
DK031,5871,38DK
DK031,5874,38DK
DK031,5881,38DK
DK031,5882,38DK
DK031,5883,38DK
DK031,5884,38DK
DK031,5892,38DK
DK031,5900,38DK
DK031,5932,38DK
DK031,5935,38DK
DK031,5943,38DK
DK031,5953,38DK
DK031,5960,38DK
DK031,5965,38DK
DK031,5970,38DK
DK031,5985,38DK
DK012,2600,72DK
DK012,2605,72DK
DK012,2610,72DK
DK012,2620,72DK
DK012,2625,72DK
DK012,2630,72DK
DK012,2635,72DK
DK012,2640,72DK
DK012,2650,72DK
DK012,2660,72DK
DK012,2665,72DK
DK012,2730,72DK
DK012,2740,72DK
DK012,2750,72DK
DK012,2760,72DK
DK012,2800,72DK
DK012,2820,72DK
DK012,2830,72DK
DK012,2860,72DK
DK012,2870,72DK
DK012,2880,72DK
DK012,2900,72DK
DK012,2920,72DK
DK012,2930,72DK
DK013,2765,72DK
DK013,2840,72DK
DK013,2850,72DK
DK013,2942,72DK
DK013,2950,72DK
DK013,2960,72DK
DK013,2970,72DK
DK013,2980,72DK
DK013,2990,72DK
DK013,3000,72DK
DK013,3050,72DK
DK013,3060,72DK
DK013,3070,72DK
DK013,3080,72DK
DK013,3100,72DK
DK013,3120,72DK
DK013,3140,72DK
DK013,3150,72DK
DK013,3200,72DK
DK013,3210,72DK
DK013,3220,72DK
DK013,3230,72DK
DK013,3250,72DK
DK013,3300,72DK
DK013,3310,72DK
DK013,3320,72DK
DK013,3330,72DK
DK013,3360,72DK
DK013,3370,72DK
DK013,3390,72DK
DK013,3400,72DK
DK013,3450,72DK
DK013,3460,72DK
DK013,3480,72DK
DK013,3490,72DK
DK013,3500,72DK
DK013,3520,72DK
DK013,3540,72DK
DK013,3550,72DK
DK013,3600,72DK
DK013,3630,72DK
DK013,3650,72DK
DK013,3660,72DK
DK013,3670,72DK
DK013,4050,72DK
DK014,3700,72DK
DK014,3720,72DK
DK014,3730,72DK
DK014,3740,72DK
DK014,3751,72DK
DK014,3760,72DK
DK014,3770,72DK
DK014,3782,72DK
DK014,3790,72DK
DK021,2670,72DK
DK021,2680,72DK
DK021,2690,72DK
DK021,4000,72DK
DK021,4030,72DK
DK021,4040,72DK
DK021,4060,72DK
DK021,4070,72DK
DK021,4130,72DK
DK021,4140,72DK
DK021,4320,72DK
DK021,4330,72DK
DK021,4600,72DK
DK021,4621,72DK
DK021,4622,72DK
DK021,4623,72DK
DK021,4632,72DK
DK021,4681,72DK
DK021,4682,72DK
DK022,4100,72DK
DK022,4160,72DK
DK022,4171,72DK
DK022,4173,72DK
DK022,4174,72DK
DK022,4180,72DK
DK022,4190,72DK
DK022,4200,72DK
DK022,4220,72DK
DK022,4230,72DK
DK022,4241,72DK
DK022,4242,72DK
DK022,4243,72DK
DK022,4244,72DK
DK022,4245,72DK
DK022,4250,72DK
DK022,4261,72DK
DK022,4262,72DK
DK022,4270,72DK
DK022,4281,72DK
DK022,4291,72DK
DK022,4293,72DK
DK022,4295,72DK
DK022,4296,72DK
DK022,4300,72DK
DK022,4305,72DK
DK022,4340,72DK
DK022,4350,72DK
DK022,4360,72DK
DK022,4370,72DK
DK022,4390,72DK
DK022,4400,72DK
DK022,4420,72DK
DK022,4440,72DK
DK022,4450,72DK
DK022,4460,72DK
DK022,4470,72DK
DK022,4480,72DK
DK022,4490,72DK
DK022,4500,72DK
DK022,4520,72DK
DK022,4532,72DK
DK022,4534,72DK
DK022,4540,72DK
DK022,4550,72DK
DK022,4560,72DK
DK022,4571,72DK
DK022,4572,72DK
DK022,4573,72DK
DK022,4581,72DK
DK022,4583,72DK
DK022,4591,72DK
DK022,4592,72DK
DK022,4593,72DK
DK022,4640,72DK
DK022,4652,72DK
DK022,4653,72DK
DK022,4654,72DK
DK022,4660,72DK
DK022,4671,72DK
DK022,4672,72DK
DK022,4673,72DK
DK022,4683,72DK
DK022,4684,72DK
DK022,4690,72DK
DK022,4700,72DK
DK022,4720,72DK
DK022,4733,72DK
DK022,4735,72DK
DK022,4750,72DK
DK022,4760,72DK
DK022,4771,72DK
DK022,4772,72DK
DK022,4773,72DK
DK022,4780,72DK
DK022,4791,72DK
DK022,4792,72DK
DK022,4793,72DK
DK022,4800,72DK
DK022,4840,72DK
DK022,4850,72DK
DK022,4862,72DK
DK022,4863,72DK
DK022,4871,72DK
DK022,4872,72DK
DK022,4873,72DK
DK022,4874,72DK
DK022,4880,72DK
DK022,4891,72DK
DK022,4892,72DK
DK022,4894,72DK
DK022,4895,72DK
DK022,4900,72DK
DK022,4912,72DK
DK022,4913,72DK
DK022,4920,72DK
DK022,4930,72DK
DK022,4941,72DK
DK022,4942,72DK
