NUTS3,CODE,Cluster
RS126,23204,65RS
RS126,23205,65RS
RS126,23206,65RS
RS126,23207,65RS
RS126,23208,65RS
RS126,23209,65RS
RS126,23210,65RS
RS126,23211,65RS
RS126,23212,65RS
RS126,23214,65RS
RS126,23215,65RS
RS126,23216,65RS
RS126,23217,65RS
RS126,23218,65RS
RS126,23219,65RS
RS126,23220,65RS
RS126,23221,65RS
RS126,23222,65RS
RS126,23224,65RS
RS126,23230,65RS
RS126,23231,65RS
RS126,23232,65RS
RS126,23233,65RS
RS126,23234,65RS
RS126,23235,65RS
RS126,23236,65RS
RS126,23237,65RS
RS126,23240,65RS
RS126,23241,65RS
RS126,23242,65RS
RS126,23243,65RS
RS126,23244,65RS
RS126,23245,65RS
RS126,23250,65RS
RS126,23251,65RS
RS126,23252,65RS
RS126,23253,65RS
RS126,23254,65RS
RS126,23255,65RS
RS126,23260,65RS
RS126,23261,65RS
RS126,23262,65RS
RS126,23263,65RS
RS126,23264,65RS
RS126,23265,65RS
RS126,23266,65RS
RS126,23270,65RS
RS126,23271,65RS
RS126,23272,65RS
RS126,23273,65RS
RS126,23274,65RS
RS127,22000,65RS
RS127,22201,65RS
RS127,22202,65RS
RS127,22203,65RS
RS127,22204,65RS
RS127,22205,65RS
RS127,22207,65RS
RS127,22208,65RS
RS127,22211,65RS
RS127,22212,65RS
RS127,22213,65RS
RS127,22217,65RS
RS127,22221,65RS
RS127,22222,65RS
RS127,22223,65RS
RS127,22224,65RS
RS127,22225,65RS
RS127,22230,65RS
RS127,22231,65RS
RS127,22232,65RS
RS127,22239,65RS
RS127,22241,65RS
RS127,22242,65RS
RS127,22243,65RS
RS127,22244,65RS
RS127,22245,65RS
RS127,22246,65RS
RS127,22247,65RS
RS127,22248,65RS
RS127,22250,65RS
RS127,22251,65RS
RS127,22253,65RS
RS127,22254,65RS
RS127,22255,65RS
RS127,22256,65RS
RS127,22257,65RS
RS127,22258,65RS
RS127,22300,65RS
RS127,22304,65RS
RS127,22305,65RS
RS127,22306,65RS
RS127,22307,65RS
RS127,22308,65RS
RS127,22310,65RS
RS127,22313,65RS
RS127,22314,65RS
RS127,22320,65RS
RS127,22321,65RS
RS127,22322,65RS
RS127,22323,65RS
RS127,22324,65RS
RS127,22325,65RS
RS127,22326,65RS
RS127,22327,65RS
RS127,22328,65RS
RS127,22329,65RS
RS127,22330,65RS
RS127,22400,65RS
RS127,22404,65RS
RS127,22405,65RS
RS127,22406,65RS
RS127,22408,65RS
RS127,22410,65RS
RS127,22411,65RS
RS127,22412,65RS
RS127,22413,65RS
RS127,22414,65RS
RS127,22416,65RS
RS127,22417,65RS
RS127,22418,65RS
RS127,22419,65RS
RS127,22420,65RS
RS127,22421,65RS
RS127,22422,65RS
RS127,22423,65RS
RS127,22424,65RS
RS127,22425,65RS
RS127,22426,65RS
RS127,22427,65RS
RS127,22428,65RS
RS127,22429,65RS
RS127,22440,65RS
RS127,22441,65RS
RS127,22442,65RS
RS127,22443,65RS
RS211,31000,65RS
RS211,31203,65RS
RS211,31204,65RS
RS211,31205,65RS
RS211,31206,65RS
RS211,31207,65RS
RS211,31208,65RS
RS211,31209,65RS
RS211,31210,65RS
RS211,31213,65RS
RS211,31214,65RS
RS211,31215,65RS
RS211,31230,65RS
RS211,31233,65RS
RS211,31234,65RS
RS211,31236,65RS
RS211,31237,65RS
RS211,31241,65RS
RS211,31242,65RS
RS211,31243,65RS
RS211,31244,65RS
RS211,31250,65RS
RS211,31251,65RS
RS211,31253,65RS
RS211,31254,65RS
RS211,31255,65RS
RS211,31256,65RS
RS211,31258,65RS
RS211,31260,65RS
RS211,31262,65RS
RS211,31263,65RS
RS211,31265,65RS
RS211,31300,65RS
RS211,31305,65RS
RS211,31306,65RS
RS211,31307,65RS
RS211,31310,65RS
RS211,31311,65RS
RS211,31312,65RS
RS211,31313,65RS
RS211,31314,65RS
RS211,31315,65RS
RS211,31317,65RS
RS211,31318,65RS
RS211,31319,65RS
RS211,31320,65RS
RS211,31322,65RS
RS211,31325,65RS
RS211,36310,65RS
RS211,36311,65RS
RS211,36312,65RS
RS211,36313,65RS
RS211,36315,65RS
RS212,14000,65RS
RS212,14201,65RS
RS212,14202,65RS
RS212,14203,65RS
RS212,14204,65RS
RS212,14205,65RS
RS212,14206,65RS
RS212,14207,65RS
RS212,14210,65RS
RS212,14211,65RS
RS212,14212,65RS
RS212,14213,65RS
RS212,14214,65RS
RS212,14221,65RS
RS212,14222,65RS
RS212,14223,65RS
RS212,14224,65RS
RS212,14225,65RS
RS212,14226,65RS
RS212,14240,65RS
RS212,14242,65RS
RS212,14243,65RS
RS212,14244,65RS
RS212,14245,65RS
RS212,14246,65RS
RS212,14251,65RS
RS212,14252,65RS
RS212,14253,65RS
RS212,14254,65RS
RS212,14255,65RS
RS213,15000,65RS
RS213,15211,65RS
RS213,15212,65RS
RS213,15213,65RS
RS213,15214,65RS
RS213,15215,65RS
RS213,15220,65RS
RS213,15221,65RS
RS213,15222,65RS
RS213,15224,65RS
RS213,15225,65RS
RS213,15226,65RS
RS213,15227,65RS
RS213,15232,65RS
RS213,15233,65RS
RS213,15234,65RS
RS213,15235,65RS
RS213,15300,65RS
RS213,15302,65RS
RS213,15303,65RS
RS213,15304,65RS
RS213,15305,65RS
RS213,15306,65RS
RS213,15307,65RS
RS213,15308,65RS
RS213,15309,65RS
RS213,15310,65RS
RS213,15311,65RS
RS213,15312,65RS
RS213,15313,65RS
RS213,15314,65RS
RS213,15315,65RS
RS213,15316,65RS
RS213,15317,65RS
RS213,15318,65RS
RS213,15319,65RS
RS213,15320,65RS
RS213,15321,65RS
RS213,15322,65RS
RS213,15323,65RS
RS213,15324,65RS
RS213,15341,65RS
RS213,15342,65RS
RS213,15350,65RS
RS213,15352,65RS
RS213,15353,65RS
RS213,15354,65RS
RS213,15355,65RS
RS213,15356,65RS
RS213,15357,65RS
RS213,15358,65RS
RS213,15359,65RS
RS213,15362,65RS
RS215,35000,65RS
RS215,35203,65RS
RS215,35204,65RS
RS215,35205,65RS
RS215,35206,65RS
RS215,35207,65RS
RS215,35208,65RS
RS215,35209,65RS
RS215,35210,65RS
RS215,35211,65RS
RS215,35212,65RS
RS215,35213,65RS
RS215,35215,65RS
RS215,35217,65RS
RS215,35219,65RS
RS215,35220,65RS
RS215,35223,65RS
RS215,35224,65RS
RS215,35226,65RS
RS215,35227,65RS
RS215,35228,65RS
RS215,35230,65RS
RS215,35233,65RS
RS215,35234,65RS
RS215,35236,65RS
RS215,35237,65RS
RS215,35241,65RS
RS215,35242,65RS
RS215,35247,65RS
RS215,35248,65RS
RS215,35250,65RS
RS215,35254,65RS
RS215,35255,65RS
RS215,35256,65RS
RS215,35257,65RS
RS215,35258,65RS
RS215,35259,65RS
RS215,35260,65RS
RS215,35261,65RS
RS215,35262,65RS
RS215,35263,65RS
RS215,35264,65RS
RS215,35265,65RS
RS215,35267,65RS
RS215,35268,65RS
RS215,35269,65RS
RS215,35270,65RS
RS215,35271,65RS
RS215,35272,65RS
RS215,35273,65RS
RS215,35274,65RS
RS216,37000,65RS
RS216,37201,65RS
RS216,37202,65RS
RS216,37203,65RS
RS216,37204,65RS
RS216,37205,65RS
RS216,37206,65RS
RS216,37208,65RS
RS216,37209,65RS
RS216,37210,65RS
RS216,37212,65RS
RS216,37214,65RS
RS216,37220,65RS
RS216,37221,65RS
RS216,37222,65RS
RS216,37223,65RS
RS216,37224,65RS
RS216,37225,65RS
RS216,37226,65RS
RS216,37227,65RS
RS216,37228,65RS
RS216,37230,65RS
RS216,37231,65RS
RS216,37233,65RS
RS216,37234,65RS
RS216,37235,65RS
RS216,37236,65RS
RS216,37237,65RS
RS216,37238,65RS
RS216,37239,65RS
RS216,37240,65RS
RS216,37242,65RS
RS216,37243,65RS
RS216,37244,65RS
RS216,37245,65RS
RS216,37246,65RS
RS216,37251,65RS
RS216,37252,65RS
RS216,37253,65RS
RS216,37254,65RS
RS216,37255,65RS
RS216,37256,65RS
RS216,37257,65RS
RS216,37258,65RS
RS216,37259,65RS
RS216,37260,65RS
RS216,37262,65RS
RS216,37265,65RS
RS216,37266,65RS
RS216,37271,65RS
RS216,37282,65RS
RS217,32253,65RS
RS217,36000,65RS
RS217,36201,65RS
RS217,36202,65RS
RS217,36203,65RS
RS217,36204,65RS
RS217,36205,65RS
RS217,36206,65RS
RS217,36207,65RS
RS217,36208,65RS
RS217,36210,65RS
RS217,36212,65RS
RS217,36214,65RS
RS217,36215,65RS
RS217,36216,65RS
RS217,36217,65RS
RS217,36220,65RS
RS217,36221,65RS
RS217,36222,65RS
RS217,36300,65RS
RS217,36305,65RS
RS217,36306,65RS
RS217,36307,65RS
RS217,36308,65RS
RS217,36309,65RS
RS217,36314,65RS
RS217,36320,65RS
RS217,36321,65RS
RS217,36340,65RS
RS217,36341,65RS
